Gene	n.vars	mean.s	fdr	Tissue
SLC25A43	55	2.75824669044789	0.0218670355166875	Macrophage at Day 0 Differentiation (D0)
SLC26A3	50	2.27158346090229	0.0273199791883455	Macrophage at Day 0 Differentiation (D0)
SLC27A4	62	3.20269476614691	0.00373915829950865	Macrophage at Day 0 Differentiation (D0)
SLC29A1	107	2.54228132768123	0.0325005064145847	Macrophage at Day 0 Differentiation (D0)
SLC29A3	44	3.32050050872075	0.00373915829950865	Macrophage at Day 0 Differentiation (D0)
SLC2A8	8	4.40087387448215	0.0299247734655497	Macrophage at Day 0 Differentiation (D0)
SLC35E2B	58	2.97709202897744	0.00373915829950865	Macrophage at Day 0 Differentiation (D0)
SLC35F1	455	1.6197124259822	0.00373915829950865	Macrophage at Day 0 Differentiation (D0)
SLC36A1	70	2.32475482347525	0.0401576532284497	Macrophage at Day 0 Differentiation (D0)
SLC39A10	166	1.68900523841707	0.0102276977015972	Macrophage at Day 0 Differentiation (D0)
SLC45A3	77	2.59977249013838	0.0273199791883455	Macrophage at Day 0 Differentiation (D0)
SLC48A1	23	3.51585574484521	0.0190699110223352	Macrophage at Day 0 Differentiation (D0)
SLC4A2	53	3.06765356519331	0.00373915829950865	Macrophage at Day 0 Differentiation (D0)
SLC5A11	57	2.39981689045489	0.0102276977015972	Macrophage at Day 0 Differentiation (D0)
SLC6A1	3	7.32419122869444	0.0190699110223352	Macrophage at Day 0 Differentiation (D0)
SLC6A17	83	2.63342581560408	0.0401576532284497	Macrophage at Day 0 Differentiation (D0)
SLC6A4	83	3.03366866710791	0.00373915829950865	Macrophage at Day 0 Differentiation (D0)
SLC7A1	144	2.73942593720192	0.00373915829950865	Macrophage at Day 0 Differentiation (D0)
SLC8A1	7	4.62105017697081	0.0351054654855424	Macrophage at Day 0 Differentiation (D0)
SLC9A1	97	2.54967760982902	0.0245828651685393	Macrophage at Day 0 Differentiation (D0)
SLCO2A1	93	2.20380488885673	0.0102276977015972	Macrophage at Day 0 Differentiation (D0)
SMARCD3	81	2.64413197209257	0.00373915829950865	Macrophage at Day 0 Differentiation (D0)
SMC4	143	2.57152116579927	0.0132976258309592	Macrophage at Day 0 Differentiation (D0)
SMC6	3	8.79469262374737	0.00373915829950865	Macrophage at Day 0 Differentiation (D0)
SMDT1	11	4.32923460249039	0.0299247734655497	Macrophage at Day 0 Differentiation (D0)
SMG5	101	2.59355895500827	0.0102276977015972	Macrophage at Day 0 Differentiation (D0)
SMIM12	8	4.44887372738066	0.0245828651685393	Macrophage at Day 0 Differentiation (D0)
SMIM3	13	4.06950361839105	0.00708336705787131	Macrophage at Day 0 Differentiation (D0)
SMURF1	59	2.61625367676688	0.0401576532284497	Macrophage at Day 0 Differentiation (D0)
SNX27	50	2.69284380024933	0.0351054654855424	Macrophage at Day 0 Differentiation (D0)
SNX29	87	2.26491655432014	0.0427041314248536	Macrophage at Day 0 Differentiation (D0)
SOCS4	42	3.09026266989986	0.0190699110223352	Macrophage at Day 0 Differentiation (D0)
SORL1	78	2.77604869479992	0.00373915829950865	Macrophage at Day 0 Differentiation (D0)
SOSTDC1	9	2.75534530213294	0.045256625727214	Macrophage at Day 0 Differentiation (D0)
SPATA20	70	2.86613732540054	0.0218670355166875	Macrophage at Day 0 Differentiation (D0)
SPECC1	4	5.67907734577792	0.0325005064145847	Macrophage at Day 0 Differentiation (D0)
SPEN	108	2.64965972330725	0.0190699110223352	Macrophage at Day 0 Differentiation (D0)
SPICE1	98	2.22643440563078	0.00373915829950865	Macrophage at Day 0 Differentiation (D0)
SPIN1	5	6.77238499004987	0.00708336705787131	Macrophage at Day 0 Differentiation (D0)
SPOPL	121	2.62800374004419	0.0102276977015972	Macrophage at Day 0 Differentiation (D0)
SPOUT1	4	6.83853126424042	0.0102276977015972	Macrophage at Day 0 Differentiation (D0)
SPTY2D1	86	2.86823371283621	0.0132976258309592	Macrophage at Day 0 Differentiation (D0)
SQSTM1	16	4.53282721680618	0.00373915829950865	Macrophage at Day 0 Differentiation (D0)
SRGAP3	14	4.95562983918865	0.00373915829950865	Macrophage at Day 0 Differentiation (D0)
SRSF4	25	2.92148849847255	0.0190699110223352	Macrophage at Day 0 Differentiation (D0)
SRSF5	11	4.44566450123982	0.0218670355166875	Macrophage at Day 0 Differentiation (D0)
SSBP4	22	3.42948546981281	0.00373915829950865	Macrophage at Day 0 Differentiation (D0)
SSPN	148	2.04274989794884	0.0218670355166875	Macrophage at Day 0 Differentiation (D0)
SSTR3	13	3.92994191443072	0.00373915829950865	Macrophage at Day 0 Differentiation (D0)
ST3GAL5	78	2.4230740332383	0.0161944855662472	Macrophage at Day 0 Differentiation (D0)
ST6GALNAC1	21	3.32512579055706	0.00373915829950865	Macrophage at Day 0 Differentiation (D0)
ST6GALNAC4	13	3.71774420225394	0.0376097520661157	Macrophage at Day 0 Differentiation (D0)
STAG2	95	2.68198569535644	0.00708336705787131	Macrophage at Day 0 Differentiation (D0)
STAP2	3	5.26764305716682	0.0376097520661157	Macrophage at Day 0 Differentiation (D0)
STAT5A	18	3.67778250075655	0.0245828651685393	Macrophage at Day 0 Differentiation (D0)
STBD1	7	5.2269752384166	0.00373915829950865	Macrophage at Day 0 Differentiation (D0)
STK11IP	79	2.80925345502675	0.00708336705787131	Macrophage at Day 0 Differentiation (D0)
STK16	15	4.22522373959717	0.0132976258309592	Macrophage at Day 0 Differentiation (D0)
STOML1	19	3.5361945001895	0.0132976258309592	Macrophage at Day 0 Differentiation (D0)
STXBP3	134	2.1465572250174	0.0132976258309592	Macrophage at Day 0 Differentiation (D0)
STYK1	88	1.70098891159692	0.0325005064145847	Macrophage at Day 0 Differentiation (D0)
STYX	4	6.72897410021159	0.0245828651685393	Macrophage at Day 0 Differentiation (D0)
SUDS3	19	3.63124496463736	0.00708336705787131	Macrophage at Day 0 Differentiation (D0)
SUFU	224	2.21623186420082	0.0299247734655497	Macrophage at Day 0 Differentiation (D0)
SUGP2	45	2.54157031351078	0.0218670355166875	Macrophage at Day 0 Differentiation (D0)
SULF2	77	2.70360590569314	0.0161944855662472	Macrophage at Day 0 Differentiation (D0)
SUMO1	6	5.22627906833354	0.00708336705787131	Macrophage at Day 0 Differentiation (D0)
SUPT4H1	21	3.51877395439368	0.0427041314248536	Macrophage at Day 0 Differentiation (D0)
SUSD1	8	7.04242837350233	0.00708336705787131	Macrophage at Day 0 Differentiation (D0)
SYCE3	15	3.1951405302471	0.0190699110223352	Macrophage at Day 0 Differentiation (D0)
SYS1	8	4.21930370671361	0.0299247734655497	Macrophage at Day 0 Differentiation (D0)
SYVN1	26	2.86034910243181	0.0351054654855424	Macrophage at Day 0 Differentiation (D0)
TAB1	26	3.26215567242859	0.00373915829950865	Macrophage at Day 0 Differentiation (D0)
TACC1	10	4.66653680436223	0.00708336705787131	Macrophage at Day 0 Differentiation (D0)
TADA2B	18	4.08334004822062	0.0161944855662472	Macrophage at Day 0 Differentiation (D0)
TAF11	21	3.18774580440031	0.0273199791883455	Macrophage at Day 0 Differentiation (D0)
TAF13	7	5.84049399711218	0.0102276977015972	Macrophage at Day 0 Differentiation (D0)
TAF4	53	2.95762239393293	0.0161944855662472	Macrophage at Day 0 Differentiation (D0)
TAF5	68	2.65372694200768	0.00708336705787131	Macrophage at Day 0 Differentiation (D0)
TANC2	24	2.34764106159461	0.0161944855662472	Macrophage at Day 0 Differentiation (D0)
TARS2	18	3.6656021000705	0.0102276977015972	Macrophage at Day 0 Differentiation (D0)
TBC1D10A	29	3.89227892033367	0.00373915829950865	Macrophage at Day 0 Differentiation (D0)
TBC1D2	49	2.90366048182475	0.0132976258309592	Macrophage at Day 0 Differentiation (D0)
TBC1D23	128	2.09008590976001	0.047707391374058	Macrophage at Day 0 Differentiation (D0)
TBCE	63	2.57568807683692	0.00373915829950865	Macrophage at Day 0 Differentiation (D0)
TCAIM	7	3.95866681358328	0.0245828651685393	Macrophage at Day 0 Differentiation (D0)
TCF12	163	1.80434659609961	0.0102276977015972	Macrophage at Day 0 Differentiation (D0)
TCHP	36	3.02561915038893	0.00373915829950865	Macrophage at Day 0 Differentiation (D0)
TCTE1	5	5.98533483888636	0.0218670355166875	Macrophage at Day 0 Differentiation (D0)
TEKT3	32	2.73087050996614	0.0376097520661157	Macrophage at Day 0 Differentiation (D0)
TES	3	8.81928652405428	0.0102276977015972	Macrophage at Day 0 Differentiation (D0)
TET3	67	2.68920412540006	0.0161944855662472	Macrophage at Day 0 Differentiation (D0)
TEX10	6	4.98412289469762	0.0351054654855424	Macrophage at Day 0 Differentiation (D0)
TEX9	155	2.30800638860193	0.0102276977015972	Macrophage at Day 0 Differentiation (D0)
TFEB	74	2.77097729389411	0.00708336705787131	Macrophage at Day 0 Differentiation (D0)
TG	7	4.09904003125935	0.0376097520661157	Macrophage at Day 0 Differentiation (D0)
TGFBR2	18	4.9039756072939	0.00373915829950865	Macrophage at Day 0 Differentiation (D0)
TGFBR3	285	1.99051796421461	0.0401576532284497	Macrophage at Day 0 Differentiation (D0)
TGM2	67	3.08107841640102	0.00708336705787131	Macrophage at Day 0 Differentiation (D0)
TGM6	3	7.06391974705069	0.00708336705787131	Macrophage at Day 0 Differentiation (D0)
THAP10	38	2.63140771929404	0.0161944855662472	Macrophage at Day 0 Differentiation (D0)
THAP6	2	7.86169436418894	0.0376097520661157	Macrophage at Day 0 Differentiation (D0)
THT2L	48	3.12816899175627	0.00373915829950865	Macrophage at Day 0 Differentiation (D0)
TICRR	66	2.06052527756991	0.0132976258309592	Macrophage at Day 0 Differentiation (D0)
TIMD4	23	2.75762359982216	0.0376097520661157	Macrophage at Day 0 Differentiation (D0)
TIMM17B	45	3.13200171122421	0.00373915829950865	Macrophage at Day 0 Differentiation (D0)
TIMP2	33	3.53964248659661	0.0132976258309592	Macrophage at Day 0 Differentiation (D0)
TINAGL1	36	3.10016601047389	0.00708336705787131	Macrophage at Day 0 Differentiation (D0)
TJAP1	133	2.32720138486092	0.0376097520661157	Macrophage at Day 0 Differentiation (D0)
TJP2	5	5.57479936369228	0.0102276977015972	Macrophage at Day 0 Differentiation (D0)
TKTL1	118	2.44223974162374	0.0161944855662472	Macrophage at Day 0 Differentiation (D0)
TLCD1	2	10.3242041066516	0.00373915829950865	Macrophage at Day 0 Differentiation (D0)
TLCD2	99	2.61206757822323	0.00373915829950865	Macrophage at Day 0 Differentiation (D0)
TLR3	26	2.80975925063237	0.0325005064145847	Macrophage at Day 0 Differentiation (D0)
TMBIM1	19	3.70897250437732	0.0325005064145847	Macrophage at Day 0 Differentiation (D0)
TMBIM4	39	2.92271065083092	0.00373915829950865	Macrophage at Day 0 Differentiation (D0)
TMC6	17	3.85506045098528	0.00373915829950865	Macrophage at Day 0 Differentiation (D0)
TMEM115	11	5.67957618868218	0.00373915829950865	Macrophage at Day 0 Differentiation (D0)
TMEM119	15	4.49117846743682	0.00373915829950865	Macrophage at Day 0 Differentiation (D0)
TMEM120B	15	3.86244305945967	0.00708336705787131	Macrophage at Day 0 Differentiation (D0)
TMEM136-1	18	3.54527656586629	0.0299247734655497	Macrophage at Day 0 Differentiation (D0)
TMEM150B	11	3.65658479825602	0.0132976258309592	Macrophage at Day 0 Differentiation (D0)
TMEM159	14	3.69154209046166	0.0325005064145847	Macrophage at Day 0 Differentiation (D0)
TMEM183A	58	3.18811858156362	0.00373915829950865	Macrophage at Day 0 Differentiation (D0)
TMEM200B	92	2.63778923919193	0.0102276977015972	Macrophage at Day 0 Differentiation (D0)
TMEM208	22	3.56486704863378	0.0161944855662472	Macrophage at Day 0 Differentiation (D0)
TMEM222	38	3.10227271112396	0.0218670355166875	Macrophage at Day 0 Differentiation (D0)
TMEM223	2	8.47910903790815	0.0325005064145847	Macrophage at Day 0 Differentiation (D0)
TMEM233	21	1.91887586299248	0.0376097520661157	Macrophage at Day 0 Differentiation (D0)
TMEM263	79	2.5257678360153	0.0161944855662472	Macrophage at Day 0 Differentiation (D0)
TMEM45A	23	2.27055373304254	0.0401576532284497	Macrophage at Day 0 Differentiation (D0)
TMEM63B	95	2.7157666732851	0.00373915829950865	Macrophage at Day 0 Differentiation (D0)
TMEM70	7	4.50521344029436	0.0273199791883455	Macrophage at Day 0 Differentiation (D0)
TMPRSS6	56	2.24358079475444	0.047707391374058	Macrophage at Day 0 Differentiation (D0)
TNFRSF10B	8	5.12887281972735	0.0132976258309592	Macrophage at Day 0 Differentiation (D0)
TNFRSF8	2	10.0627507385016	0.0161944855662472	Macrophage at Day 0 Differentiation (D0)
TNFSF10	29	2.75058442396617	0.00708336705787131	Macrophage at Day 0 Differentiation (D0)
TNFSF13B	27	2.93966362567064	0.00373915829950865	Macrophage at Day 0 Differentiation (D0)
TNFSF15	3	5.92542746185359	0.047707391374058	Macrophage at Day 0 Differentiation (D0)
TNIP1	26	3.73724187032181	0.00708336705787131	Macrophage at Day 0 Differentiation (D0)
TNK2	86	3.27327396036306	0.00373915829950865	Macrophage at Day 0 Differentiation (D0)
TNNC2	10	4.26666620159	0.0190699110223352	Macrophage at Day 0 Differentiation (D0)
TNS1	93	2.59414220790354	0.0132976258309592	Macrophage at Day 0 Differentiation (D0)
TNS2	28	2.64748916655088	0.0351054654855424	Macrophage at Day 0 Differentiation (D0)
TOMM22	15	4.09956698489584	0.0132976258309592	Macrophage at Day 0 Differentiation (D0)
TOMM34	28	3.54205154515795	0.0102276977015972	Macrophage at Day 0 Differentiation (D0)
TOP1	55	2.87316546915054	0.0161944855662472	Macrophage at Day 0 Differentiation (D0)
TOPBP1	85	2.58330737096882	0.0218670355166875	Macrophage at Day 0 Differentiation (D0)
TOR1B	18	3.48653676384663	0.0190699110223352	Macrophage at Day 0 Differentiation (D0)
TOR2A	24	3.87930126119425	0.00373915829950865	Macrophage at Day 0 Differentiation (D0)
TP53INP1	13	3.70841056603885	0.0245828651685393	Macrophage at Day 0 Differentiation (D0)
TPD52L2	86	2.63410191513077	0.0161944855662472	Macrophage at Day 0 Differentiation (D0)
TPH2	110	1.58212112179506	0.0351054654855424	Macrophage at Day 0 Differentiation (D0)
TPK1	22	2.76512434645911	0.0132976258309592	Macrophage at Day 0 Differentiation (D0)
TPPP3	10	4.54160381035512	0.0161944855662472	Macrophage at Day 0 Differentiation (D0)
TRADD	10	4.56303101793646	0.0102276977015972	Macrophage at Day 0 Differentiation (D0)
TRAF1	61	2.51940936652459	0.00708336705787131	Macrophage at Day 0 Differentiation (D0)
TRAF3IP1	138	2.48783243368489	0.0132976258309592	Macrophage at Day 0 Differentiation (D0)
TRAF3IP2	107	2.66899991023228	0.0102276977015972	Macrophage at Day 0 Differentiation (D0)
TRAF6	92	2.84877703724027	0.0102276977015972	Macrophage at Day 0 Differentiation (D0)
TRDMT1	138	2.53309311933142	0.00373915829950865	Macrophage at Day 0 Differentiation (D0)
TREMB2	13	4.49470339490146	0.00708336705787131	Macrophage at Day 0 Differentiation (D0)
TRIB1	13	4.78604241619167	0.00373915829950865	Macrophage at Day 0 Differentiation (D0)
TRIM62	11	4.04226218927279	0.0427041314248536	Macrophage at Day 0 Differentiation (D0)
TRIM65	21	3.55137805555122	0.0190699110223352	Macrophage at Day 0 Differentiation (D0)
TRIP4	6	5.85028762277734	0.0161944855662472	Macrophage at Day 0 Differentiation (D0)
TRMT6	63	2.33215393301336	0.047707391374058	Macrophage at Day 0 Differentiation (D0)
TRPV4	35	3.05561427882962	0.0273199791883455	Macrophage at Day 0 Differentiation (D0)
TSC22D4	43	3.38972515232885	0.0132976258309592	Macrophage at Day 0 Differentiation (D0)
TSEN2	52	2.54786566779392	0.0190699110223352	Macrophage at Day 0 Differentiation (D0)
TSN	21	2.9332172972147	0.0245828651685393	Macrophage at Day 0 Differentiation (D0)
TSSC4	21	3.26522472325181	0.00708336705787131	Macrophage at Day 0 Differentiation (D0)
TSTD1	93	2.23898090955258	0.0161944855662472	Macrophage at Day 0 Differentiation (D0)
TTBK1	124	2.23434474852707	0.0427041314248536	Macrophage at Day 0 Differentiation (D0)
TTC19	30	3.54032723210377	0.00373915829950865	Macrophage at Day 0 Differentiation (D0)
TTC24	20	2.81429275714756	0.0325005064145847	Macrophage at Day 0 Differentiation (D0)
TTC4	32	3.04699575548269	0.0161944855662472	Macrophage at Day 0 Differentiation (D0)
TTC7A	452	2.13872800421052	0.0132976258309592	Macrophage at Day 0 Differentiation (D0)
TTI1	18	3.63771168784937	0.0376097520661157	Macrophage at Day 0 Differentiation (D0)
TTLL5	457	1.92024076920749	0.00708336705787131	Macrophage at Day 0 Differentiation (D0)
TTYH1	3	6.68378131483408	0.0245828651685393	Macrophage at Day 0 Differentiation (D0)
TUBGCP2	49	2.49220890941942	0.0299247734655497	Macrophage at Day 0 Differentiation (D0)
TWIST3	37	3.21801784705703	0.00373915829950865	Macrophage at Day 0 Differentiation (D0)
TXLNA	35	3.13150673829338	0.0299247734655497	Macrophage at Day 0 Differentiation (D0)
TXNDC12	35	2.55326660192002	0.0299247734655497	Macrophage at Day 0 Differentiation (D0)
TXNL4B	18	3.28424721202049	0.0273199791883455	Macrophage at Day 0 Differentiation (D0)
UBAC1	65	2.43591172209476	0.0376097520661157	Macrophage at Day 0 Differentiation (D0)
UBAP2L	100	2.7096645451225	0.0161944855662472	Macrophage at Day 0 Differentiation (D0)
UBE2B	3	4.71697022052222	0.0299247734655497	Macrophage at Day 0 Differentiation (D0)
UBE2D2	63	3.02550580918844	0.00373915829950865	Macrophage at Day 0 Differentiation (D0)
UBE2E3	148	2.29277243406917	0.0218670355166875	Macrophage at Day 0 Differentiation (D0)
UBE2G1	49	2.67816245324153	0.0190699110223352	Macrophage at Day 0 Differentiation (D0)
UBE2U	3	6.68251316681354	0.0325005064145847	Macrophage at Day 0 Differentiation (D0)
UBE2Z	30	3.22197343771815	0.0190699110223352	Macrophage at Day 0 Differentiation (D0)
UBE4B	221	2.18877435943111	0.0161944855662472	Macrophage at Day 0 Differentiation (D0)
UFL1	69	2.26167084032707	0.0161944855662472	Macrophage at Day 0 Differentiation (D0)
UGT8	99	2.16671432618062	0.00708336705787131	Macrophage at Day 0 Differentiation (D0)
ULK2	123	2.68368150943774	0.00373915829950865	Macrophage at Day 0 Differentiation (D0)
ULK3	5	5.08417435184403	0.0245828651685393	Macrophage at Day 0 Differentiation (D0)
UNC13A	122	2.3155876091485	0.0132976258309592	Macrophage at Day 0 Differentiation (D0)
UNC5A	45	3.03586055694071	0.0161944855662472	Macrophage at Day 0 Differentiation (D0)
UNC5B	38	3.0862782430938	0.00373915829950865	Macrophage at Day 0 Differentiation (D0)
UQCRB	29	2.85075055492166	0.0401576532284497	Macrophage at Day 0 Differentiation (D0)
UQCRC1	45	2.93155692419326	0.0218670355166875	Macrophage at Day 0 Differentiation (D0)
USMG5	26	3.40175629441412	0.0190699110223352	Macrophage at Day 0 Differentiation (D0)
USP1	50	2.78872466782456	0.0190699110223352	Macrophage at Day 0 Differentiation (D0)
USP12-like	50	2.70612926255795	0.0102276977015972	Macrophage at Day 0 Differentiation (D0)
USP19	65	2.85050635062733	0.0102276977015972	Macrophage at Day 0 Differentiation (D0)
USP34	99	2.45577786593148	0.0273199791883455	Macrophage at Day 0 Differentiation (D0)
USP42	50	2.77610579311339	0.0273199791883455	Macrophage at Day 0 Differentiation (D0)
UTP14A	33	3.09217013637871	0.0102276977015972	Macrophage at Day 0 Differentiation (D0)
UTS2RL	8	4.64669019127699	0.0299247734655497	Macrophage at Day 0 Differentiation (D0)
UXS1	5	9.18904923556344	0.00373915829950865	Macrophage at Day 0 Differentiation (D0)
VCPIP1	45	2.91985420363143	0.0190699110223352	Macrophage at Day 0 Differentiation (D0)
VDAC1	9	3.4495275093965	0.0273199791883455	Macrophage at Day 0 Differentiation (D0)
VEZF1	33	3.31567023340078	0.00373915829950865	Macrophage at Day 0 Differentiation (D0)
VOPP1	13	3.13903109276504	0.0351054654855424	Macrophage at Day 0 Differentiation (D0)
